Index,Marketing.expense,Production.expense,Multiplex.coverage,Budget,Movie_length,Lead_.Actor_Rating,Lead_Actress_rating,Director_rating,Producer_rating,Critic_rating,Trailer_views,X3D_available,Time_taken,Twitter_hastags,Genre,Avg_age_actors,Num_multiplex,Collection,Start_Tech_Oscar,Marketing.expense_mms,Production.expense_mms,Multiplex.coverage_mms,Budget_mms,Movie_length_mms,Lead_.Actor_Rating_mms,Lead_Actress_rating_mms,Director_rating_mms,Producer_rating_mms,Critic_rating_mms,Trailer_views_mms,X3D_available_mms,Time_taken_mms,Twitter_hastags_mms,Genre_mms,Avg_age_actors_mms,Num_multiplex_mms,Collection_mms,Start_Tech_Oscar_mms
245,24.1216,66.72,0.569,31069.115,150,5.925,6.19,5.94,6.035,8.18,458708,0,125.04,242.816,3,42,412,35200,1,0.002245254,0.197947214,0.905349794,0.389346618,0.757981462,0.372654155,0.391462307,0.376007162,0.357716325,0.564285714,0.692632837,0,0.574843693,0.022876621,0.666666667,0.684210526,0.147663551,0.28,1
246,23.8266,66.72,0.569,31135.775,143.7,5.86,6.085,5.86,6.285,8.18,405929,1,185.4,202.96,3,59,438,37000,0,0.002079468,0.197947214,0.905349794,0.391645909,0.693099897,0.36103664,0.372388738,0.36168308,0.402319358,0.564285714,0.543905972,1,0.852335417,0.000992726,0.666666667,0.98245614,0.196261682,0.3,0
247,26.7966,66.72,0.569,33929.94,108.4,5.815,6.11,5.81,6.155,8.18,465288,1,141.72,223.888,3,25,489,48600,1,0.003748572,0.197947214,0.905349794,0.488024526,0.329557158,0.352993744,0.376930064,0.352730528,0.379125781,0.564285714,0.711174733,1,0.651526296,0.012483747,0.666666667,0.385964912,0.291588785,0.428888889,1
248,23.9314,66.72,0.569,34585.43,152.7,5.915,6.005,5.85,6.12,7.18,484343,0,196.2,243.28,1,31,466,41000,1,0.002138364,0.197947214,0.905349794,0.510634221,0.785787848,0.370866845,0.357856494,0.359892569,0.372881356,0.207142857,0.76487015,0,0.901986024,0.023131391,0,0.49122807,0.248598131,0.344444444,1
249,23.2878,66.72,0.569,35735.315,122.6,5.975,6.13,6.055,6.185,7.18,504043,1,167.8,303.92,1,43,494,49000,1,0.001776669,0.197947214,0.905349794,0.550296992,0.475798146,0.381590706,0.380563124,0.39659803,0.384478145,0.207142857,0.820383124,1,0.771423317,0.056427241,0,0.701754386,0.300934579,0.433333333,1
250,23.8146,66.72,0.569,37318.49,91,5.96,6.2,5.96,6.23,8.18,531248,1,186.48,224.192,3,39,443,52400,0,0.002072724,0.197947214,0.905349794,0.604905154,0.150360453,0.378909741,0.393278837,0.379588183,0.39250669,0.564285714,0.897044568,1,0.857300478,0.012650666,0.666666667,0.631578947,0.205607477,0.471111111,0
251,22.806,66.72,0.569,36035.285,86.5,6.25,6.34,6.185,6.43,7.18,522769,1,123.76,283.904,1,38,389,48800,0,0.001505903,0.197947214,0.905349794,0.560643801,0.104016478,0.430741734,0.418710263,0.419874664,0.428189117,0.207142857,0.873151446,1,0.568959176,0.045436975,0,0.614035088,0.104672897,0.431111111,0
252,24.2818,66.72,0.569,35763.09,82.4,6.285,6.41,6.295,6.215,7.18,548870,0,205.92,243.968,2,50,469,49600,0,0.002335285,0.197947214,0.905349794,0.55125503,0.061791967,0.436997319,0.431425976,0.439570278,0.389830508,0.207142857,0.946701909,0,0.94667157,0.023509154,0.333333333,0.824561404,0.254205607,0.44,0
253,21.6442,66.72,0.569,38646.135,80.3,5.41,5.575,5.45,5.755,7.18,534094,0,179.84,244.736,4,57,396,59200,1,0.000852985,0.197947214,0.905349794,0.650699368,0.040164779,0.280607685,0.279745686,0.288272158,0.307760928,0.207142857,0.905064361,0,0.826774549,0.023930843,1,0.947368421,0.117757009,0.546666667,1
254,27.3788,66.72,0.569,45878.745,81.9,5.485,5.555,5.465,5.68,7.18,518247,0,217.12,266.848,1,53,509,85600,1,0.004075761,0.197947214,0.905349794,0.900172447,0.056642636,0.294012511,0.276112625,0.290957923,0.294380018,0.207142857,0.860408823,0,0.998161089,0.036071968,0,0.877192982,0.328971963,0.84,1
255,20.9638,62.28,0.608,33929.94,105.5,5.305,5.495,5.345,5.42,7.72,528690,0,130.76,243.504,1,56,370,43800,1,0.000470609,0.116568915,0.985596708,0.488024526,0.29969104,0.261840929,0.265213442,0.269471799,0.247992864,0.4,0.889836335,0,0.601140125,0.023254384,0,0.929824561,0.069158879,0.375555556,1
256,20.7096,62.28,0.608,32641.18,92.6,5.385,5.445,5.26,5.47,7.72,459998,0,156.36,303.344,3,31,438,41800,1,0.000327751,0.116568915,0.985596708,0.443571565,0.166838311,0.27613941,0.25613079,0.254252462,0.25691347,0.4,0.69626795,0,0.718830452,0.056110974,0.666666667,0.49122807,0.196261682,0.353333333,1
257,20.3076,62.5,0.606,41406.97,107.7,6.67,6.985,6.665,7.01,8.82,524356,0,133.6,267.04,1,38,422,88000,1,0.000101832,0.120601173,0.981481481,0.745928339,0.322348095,0.505808758,0.535876476,0.505819158,0.531668153,0.792857143,0.877623481,0,0.614196396,0.03617739,0,0.614035088,0.16635514,0.866666667,1
258,32.2308,62.94,0.353,48350.72,160.4,8.955,9.235,9.085,9.12,9.4,530690,1,172,228,1,54,552,100000,1,0.006802527,0.128665689,0.46090535,0.985437823,0.865087539,0.914209115,0.944595822,0.93912265,0.908117752,1,0.89547217,1,0.790731887,0.01474154,0,0.894736842,0.409345794,1,1
259,33.2702,62.94,0.353,40734.815,173.5,8.9,9.13,8.99,9.195,8.4,477252,1,160.4,305.76,1,58,601,72000,0,0.007386657,0.128665689,0.46090535,0.722743821,1,0.90437891,0.925522252,0.922112802,0.921498662,0.642857143,0.744888298,1,0.737403457,0.057437537,0,0.964912281,0.500934579,0.688888889,0
260,33.133,62.94,0.353,38007.31,173.5,8.9,9.09,8.84,9.145,8.4,483741,1,146.04,224.816,1,40,599,60200,0,0.007309552,0.128665689,0.46090535,0.628664495,1,0.90437891,0.918256131,0.895255148,0.912578055,0.642857143,0.763173764,1,0.671386539,0.012993288,0,0.649122807,0.497196262,0.557777778,0
262,30.6824,62.94,0.353,41773.6,162.9,8.8,9,8.925,9,9.4,526451,1,133.24,226.896,4,24,651,86200,1,0.005932345,0.128665689,0.46090535,0.75857444,0.890834192,0.886505809,0.901907357,0.910474485,0.886708296,1,0.883527018,1,0.612541376,0.014135362,1,0.368421053,0.594392523,0.846666667,1
263,30.4028,62.94,0.353,46650.89,165,8.725,8.98,8.805,8.915,8.4,511151,1,201.52,307.808,1,24,552,97600,1,0.005775213,0.128665689,0.46090535,0.926805902,0.91246138,0.873100983,0.898274296,0.888988362,0.871543265,0.642857143,0.840412881,1,0.926443545,0.058562041,0,0.368421053,0.409345794,0.973333333,1
264,36.5052,62.94,0.353,40701.485,168,8.795,8.99,8.895,9.16,8.4,450060,1,114.4,224.96,3,60,555,62000,0,0.009204688,0.128665689,0.46090535,0.721594175,0.943357364,0.885612154,0.900090827,0.905102954,0.915254237,0.642857143,0.668263487,1,0.52592865,0.013072355,0.666666667,1,0.414953271,0.577777778,0
265,31.0014,62.94,0.353,40029.33,165.1,9.02,9.045,8.89,9.185,8.4,503379,1,170.6,285.84,1,36,588,73000,1,0.006111619,0.128665689,0.46090535,0.698409657,0.913491246,0.925826631,0.910081744,0.904207699,0.919714541,0.642857143,0.818512027,1,0.784295697,0.046499982,0,0.578947368,0.476635514,0.7,1
266,35.2324,62.94,0.353,30885.8,136.3,8.95,9.015,8.97,9.095,8.4,458883,0,149.12,263.648,3,59,589,45600,1,0.00848939,0.128665689,0.46090535,0.383023568,0.616889804,0.91331546,0.904632153,0.918531782,0.903657449,0.642857143,0.693125972,0,0.685546157,0.034314931,0.666666667,0.98245614,0.478504673,0.395555556,1
267,35.714,62.94,0.353,38962.77,158.1,8.89,9.07,8.82,8.955,9.4,440617,0,122.28,204.912,1,41,578,61400,1,0.008760043,0.128665689,0.46090535,0.661621,0.841400618,0.9025916,0.91462307,0.891674127,0.87867975,1,0.641653892,0,0.562155204,0.002064518,0,0.666666667,0.457943925,0.571111111,1
268,31.5668,62.94,0.425,46089.835,140.5,8.7,8.935,8.785,8.74,9.4,495431,1,160,308,3,42,633,100000,1,0.006429367,0.128665689,0.609053498,0.907453535,0.660144181,0.868632708,0.890099909,0.885407341,0.840321142,1,0.796115219,1,0.735564546,0.058667463,0.666666667,0.684210526,0.560747664,1,1
269,30.81,62.94,0.425,41495.85,126.1,8.415,8.69,8.51,8.645,9.4,558567,0,181.4,306.96,2,43,504,87000,0,0.006004054,0.128665689,0.609053498,0.74899406,0.51184346,0.81769437,0.845594914,0.836168308,0.823371989,1,0.974027255,0,0.833946304,0.058096426,0.333333333,0.701754386,0.319626168,0.855555556,0
270,21.813,68.92,0.536,32885.6,135,7.89,8.185,8.015,8.075,8.28,442828,0,208.28,283.312,4,29,524,41400,0,0.000947849,0.238269795,0.83744856,0.452002299,0.603501545,0.72386059,0.753860127,0.747538048,0.721677074,0.6,0.647884308,0,0.957521147,0.045111923,1,0.456140351,0.357009346,0.348888889,0
271,25.9832,68.92,0.536,32530.08,115.6,7.67,7.895,7.745,7.83,7.28,448615,1,124.44,303.376,3,27,466,42200,1,0.003291451,0.238269795,0.83744856,0.439739414,0.403707518,0.684539768,0.701180745,0.69919427,0.677966102,0.242857143,0.664191596,1,0.572085325,0.056128545,0.666666667,0.421052632,0.248598131,0.357777778,1
272,23.2422,68.92,0.536,34663.2,89.8,7.72,7.815,7.655,7.95,7.28,527157,0,132.08,204.032,1,25,434,50400,0,0.001751042,0.238269795,0.83744856,0.513316727,0.13800206,0.693476318,0.686648501,0.683079678,0.699375558,0.242857143,0.885516468,0,0.607208533,0.001581333,0,0.385964912,0.188785047,0.448888889,0
273,22.292,68.92,0.536,36318.59,132.2,7.995,8.185,7.94,8.045,7.28,502420,1,169.76,263.904,1,40,440,48800,0,0.001217041,0.238269795,0.83744856,0.570415788,0.574665294,0.742627346,0.753860127,0.734109221,0.71632471,0.242857143,0.815809644,1,0.780433983,0.034455494,0,0.649122807,0.2,0.431111111,0
274,24.4376,68.92,0.536,42723.505,125.3,7.735,7.95,7.76,7.82,8.28,522502,1,120.08,205.632,1,39,425,70400,1,0.002422842,0.238269795,0.83744856,0.791339337,0.503604531,0.696157283,0.711171662,0.701880036,0.67618198,0.6,0.872399062,1,0.552041192,0.002459852,0,0.631578947,0.171962617,0.671111111,1
275,21.1288,67.82,0.553,37540.69,106.4,7.9,8.01,7.81,8.12,8.48,510207,0,212.96,245.184,1,30,426,64800,0,0.000563337,0.218108504,0.872427984,0.612569458,0.308959835,0.7256479,0.722070845,0.710832587,0.72970562,0.671428571,0.837752767,0,0.97903641,0.024176828,0,0.473684211,0.173831776,0.608888889,0
276,21.9208,67.82,0.553,38073.97,116.3,7.86,7.95,7.73,7.925,8.48,532339,1,176.8,245.12,1,23,385,64000,1,0.001008431,0.218108504,0.872427984,0.630963786,0.410916581,0.71849866,0.711171662,0.696508505,0.694915254,0.671428571,0.900118916,1,0.812798823,0.024141687,0,0.350877193,0.097196262,0.6,1
277,22.0938,67.82,0.553,40368.185,122.5,7.53,7.66,7.515,7.72,7.48,490028,0,171.28,225.312,2,35,424,66400,1,0.001105655,0.218108504,0.872427984,0.71009772,0.47476828,0.659517426,0.65849228,0.658012534,0.658340767,0.314285714,0.780890011,0,0.787421846,0.013265629,0.333333333,0.561403509,0.170093458,0.626666667,1
278,21.2254,67.82,0.553,37918.43,101.1,7.43,7.58,7.54,7.725,7.48,516911,0,125.24,225.296,1,21,417,66200,1,0.000617625,0.218108504,0.872427984,0.625598774,0.254376931,0.641644325,0.643960036,0.662488809,0.659232828,0.314285714,0.856644086,0,0.575763148,0.013256844,0,0.315789474,0.157009346,0.624444444,1
279,21.5956,67.82,0.553,36007.51,105.6,7.89,7.96,7.8,8.075,8.48,504442,1,125.64,204.656,1,38,478,58200,1,0.000825673,0.218108504,0.872427984,0.559685764,0.300720906,0.72386059,0.712988193,0.709042077,0.721677074,0.671428571,0.821507473,1,0.57760206,0.001923955,0,0.614035088,0.271028037,0.535555556,1
280,24.2076,61.66,0.5571,37840.66,105.7,7.825,8.04,7.89,8.045,9.02,504458,0,192.04,245.616,2,26,513,70200,0,0.002293585,0.105205279,0.880864198,0.622916267,0.301750772,0.712243074,0.727520436,0.72515667,0.71632471,0.864285714,0.82155256,0,0.882861346,0.024414028,0.333333333,0.403508772,0.336448598,0.668888889,0
281,20.7156,61.66,0.5571,43440.1,138,7.51,7.665,7.58,7.855,9.02,538611,0,142.16,207.264,3,50,420,90800,1,0.000331123,0.105205279,0.880864198,0.816056716,0.634397528,0.655942806,0.659400545,0.66965085,0.682426405,0.864285714,0.917792894,0,0.653549099,0.003355941,0.666666667,0.824561404,0.162616822,0.897777778,1
282,20.741,61.66,0.5571,38707.24,110.7,7.225,7.54,7.215,7.53,9.02,546620,1,170.16,285.664,3,48,422,70800,1,0.000345398,0.105205279,0.880864198,0.652807051,0.353244078,0.605004468,0.636693915,0.604297225,0.624442462,0.864285714,0.940361595,1,0.782272894,0.046403345,0.666666667,0.789473684,0.16635514,0.675555556,1
283,21.2258,61.66,0.5571,42467.975,123.2,7.27,7.53,7.285,7.495,8.02,524593,1,174.4,247.36,2,25,512,92000,1,0.00061785,0.105205279,0.880864198,0.782525388,0.481977343,0.613047364,0.634877384,0.616830797,0.618198037,0.507142857,0.878291328,1,0.801765355,0.025371613,0.333333333,0.385964912,0.334579439,0.911111111,1
284,20.3002,57.42,0.599,44012.265,98.3,6.925,7.08,7.015,7.21,9.28,564706,1,174,268,2,20,489,100000,1,9.77E-05,0.027492669,0.967078189,0.835792297,0.22554068,0.551385165,0.553133515,0.568487019,0.56735058,0.957142857,0.99132645,1,0.799926444,0.036704502,0.333333333,0.298245614,0.291588785,1,1
285,20.1812,60.94,0.6,39373.84,94.3,6.28,6.5,6.18,6.425,7.94,489220,1,156.88,245.152,4,30,424,64400,1,3.08E-05,0.092008798,0.969135802,0.675799962,0.184346035,0.436103664,0.44777475,0.418979409,0.427297056,0.478571429,0.778613134,1,0.721221037,0.024159258,1,0.473684211,0.170093458,0.604444444,1
286,20.2192,59.5,0.611,35846.415,105.4,6.335,6.445,6.26,6.345,7.94,511643,1,208.8,283.52,3,55,347,44000,0,5.22E-05,0.065615836,0.991769547,0.554129144,0.298661174,0.44593387,0.437783833,0.433303491,0.413024086,0.478571429,0.841799297,1,0.959911732,0.045226131,0.666666667,0.912280702,0.026168224,0.377777778,0
287,20.393,58.52,0.615,34607.65,105,5.395,5.54,5.295,5.595,8.36,449001,1,166.04,203.216,3,39,333,40200,1,0.000149826,0.047653959,1,0.511400651,0.29454171,0.27792672,0.273387829,0.260519248,0.279214987,0.628571429,0.665279312,1,0.763332107,0.001133289,0.666666667,0.631578947,0,0.335555556,1
288,20.7742,65.64,0.595,34490.995,104.8,6.275,6.4,6.21,6.475,7.68,514434,1,199.28,283.712,2,60,433,46400,0,0.000364056,0.178152493,0.958847737,0.507376892,0.292481977,0.435210009,0.429609446,0.42435094,0.436217663,0.385714286,0.849664104,1,0.916145642,0.045331553,0.333333333,1,0.186915888,0.404444444,0
289,20.918,65.64,0.595,35079.825,119.1,6.185,6.48,6.27,6.43,7.68,498744,0,116.92,243.568,1,22,349,44600,1,0.00044487,0.178152493,0.958847737,0.527687296,0.439752832,0.419124218,0.444141689,0.435094002,0.428189117,0.385714286,0.80545098,0,0.537513792,0.023289525,0,0.333333333,0.029906542,0.384444444,1
290,20.8594,65.64,0.595,36468.575,96.4,6.335,6.505,6.275,6.25,8.68,459056,0,181.92,283.968,3,60,411,49600,0,0.000411937,0.178152493,0.958847737,0.575589193,0.205973223,0.44593387,0.448683015,0.435989257,0.396074933,0.742857143,0.693613472,0,0.836336889,0.045472116,0.666666667,1,0.145794393,0.44,0
291,20.7004,64.9,0.589,38112.855,101.4,7.39,7.59,7.42,7.365,7.16,566644,1,161.4,224.56,1,53,397,57000,0,0.000322581,0.164589443,0.946502058,0.632305039,0.257466529,0.634495085,0.645776567,0.641002686,0.59500446,0.2,0.996787574,1,0.742000736,0.012852725,0,0.877192982,0.119626168,0.522222222,0
292,21.5772,64.9,0.589,39707.14,101.2,7.44,7.515,7.295,7.515,8.16,542840,1,162.92,205.968,3,37,475,74600,1,0.000815332,0.164589443,0.946502058,0.687296417,0.255406797,0.643431635,0.632152589,0.618621307,0.62176628,0.557142857,0.929709867,1,0.748988599,0.002644341,0.666666667,0.596491228,0.265420561,0.717777778,1
293,20.723,64.9,0.589,36829.65,96.9,7.375,7.48,7.315,7.595,8.16,529498,0,169.16,244.464,1,37,390,55800,0,0.000335282,0.164589443,0.946502058,0.588043687,0.211122554,0.63181412,0.625794732,0.622202328,0.636039251,0.557142857,0.892113213,0,0.777675616,0.023781495,0,0.596491228,0.106542056,0.508888889,0
294,21.653,82.84,0.563,34035.485,91.9,7.12,7.305,7.165,7.4,7.8,486691,1,145.56,283.824,1,46,485,47800,0,0.000857931,0.49340176,0.893004115,0.49166507,0.159629248,0.586237712,0.59400545,0.595344673,0.601248885,0.428571429,0.771486621,1,0.669179846,0.045393049,0,0.754385965,0.28411215,0.42,0
295,21.6398,82.84,0.563,33379.995,115.8,7.23,7.265,7.22,7.28,7.8,481269,0,176.68,223.472,2,23,386,43400,0,0.000850513,0.49340176,0.893004115,0.469055375,0.40576725,0.605898123,0.586739328,0.60519248,0.579839429,0.428571429,0.756207872,0,0.81224715,0.012255333,0.333333333,0.350877193,0.099065421,0.371111111,0
296,22.5864,82.84,0.563,37096.29,104.6,6.9,7.135,6.965,7.08,8.8,534560,1,139.44,204.576,1,44,421,57200,1,0.00138249,0.49340176,0.893004115,0.597240851,0.290422245,0.54691689,0.563124432,0.559534467,0.544157003,0.785714286,0.906377511,1,0.641044502,0.00188003,0,0.719298246,0.164485981,0.524444444,1
297,21.0744,82.84,0.563,36379.695,124.5,6.89,7.125,6.865,7.195,7.8,479856,0,208.84,204.336,3,26,454,54200,0,0.000532765,0.49340176,0.893004115,0.572523472,0.495365602,0.54512958,0.561307902,0.541629364,0.564674398,0.428571429,0.752226155,0,0.960095623,0.001748252,0.666666667,0.403508772,0.226168224,0.491111111,0
298,22.8206,82.84,0.563,32163.45,131.5,6.72,6.85,6.825,6.965,7.8,405787,1,152.12,223.248,3,42,521,40600,1,0.001514108,0.49340176,0.893004115,0.427093313,0.567456231,0.514745308,0.511353315,0.534467323,0.523639607,0.428571429,0.543505827,1,0.699337992,0.01213234,0.666666667,0.684210526,0.351401869,0.34,1
299,21.2932,59.48,0.6,35246.475,93.6,6,6.165,5.985,6.195,9.04,517172,0,189,263.6,2,48,369,45000,0,0.000655728,0.065249267,0.969135802,0.533435524,0.177136972,0.386058981,0.386920981,0.384064458,0.386262266,0.871428571,0.857379562,0,0.86888562,0.034288576,0.333333333,0.789473684,0.06728972,0.388888889,0
300,21.1122,59.48,0.6,39112.755,83.5,6.08,6.095,5.945,6.22,8.04,524749,1,159.6,224.64,2,36,414,58000,0,0.000554008,0.065249267,0.969135802,0.666794405,0.073120494,0.400357462,0.374205268,0.376902417,0.390722569,0.514285714,0.878730923,1,0.733725634,0.012896651,0.333333333,0.578947368,0.151401869,0.533333333,0
301,20.8834,59.48,0.6,38168.405,120.9,5.955,6.16,6.055,6.175,9.04,503113,1,181.92,223.968,1,29,429,49600,1,0.000425425,0.065249267,0.969135802,0.634221115,0.458290422,0.378016086,0.386012716,0.39659803,0.382694023,0.871428571,0.817762461,1,0.836336889,0.012527673,0,0.456140351,0.179439252,0.44,1
302,20.7074,67.18,0.567,36607.45,113.9,7.185,7.4,7.25,7.175,8.78,456975,1,198.8,243.52,1,21,372,44000,0,0.000326515,0.206378299,0.901234568,0.580379383,0.386199794,0.597855228,0.611262489,0.610564011,0.561106155,0.778571429,0.687749386,1,0.913938948,0.023263169,0,0.315789474,0.072897196,0.377777778,0
303,21.8532,67.18,0.567,36079.725,91.9,7.1,7.4,7.16,7.36,8.78,495797,1,158.56,224.224,4,42,373,52800,1,0.000970441,0.206378299,0.901234568,0.562176662,0.159629248,0.582663092,0.611262489,0.594449418,0.5941124,0.778571429,0.797146577,1,0.728944465,0.012668236,1,0.684210526,0.074766355,0.475555556,1
304,22,67.18,0.567,38785.01,91.2,7.095,7.32,7.245,7.355,8.78,546989,0,165.24,285.296,3,34,511,66200,1,0.001052941,0.206378299,0.901234568,0.655489557,0.152420185,0.581769437,0.596730245,0.609668756,0.593220339,0.778571429,0.941401407,0,0.759654285,0.046201286,0.666666667,0.543859649,0.33271028,0.624444444,1
305,21.103,59.36,0.528,40195.98,114.6,7.95,8.02,7.955,8.03,7.32,525924,0,138.44,205.776,1,55,524,72200,1,0.000548837,0.063049853,0.820987654,0.704157885,0.393408857,0.73458445,0.723887375,0.736794987,0.713648528,0.257142857,0.882041976,0,0.636447223,0.002538918,0,0.912280702,0.357009346,0.691111111,1
306,21.0958,59.36,0.528,36751.88,131.6,8.185,8.475,8.175,8.425,7.32,462490,0,131.36,304.544,3,22,454,56800,0,0.000544791,0.063049853,0.820987654,0.58536118,0.568486097,0.776586238,0.80653951,0.776186213,0.78412132,0.257142857,0.7032902,0,0.603898492,0.056769863,0.666666667,0.333333333,0.226168224,0.52,0
307,21.5006,59.36,0.528,41218.1,145.4,8.345,8.54,8.36,8.555,7.32,497990,1,213.36,245.344,1,23,506,66800,0,0.000772284,0.063049853,0.820987654,0.739413681,0.710607621,0.805183199,0.818346957,0.809310654,0.807314897,0.257142857,0.80332627,1,0.980875322,0.02426468,0,0.350877193,0.323364486,0.631111111,0
308,20.9864,59.36,0.528,38046.195,143.8,8.36,8.555,8.345,8.375,8.32,490857,1,209.28,244.512,4,46,470,56400,0,0.00048331,0.063049853,0.820987654,0.630005748,0.694129763,0.807864164,0.821071753,0.806624888,0.775200714,0.614285714,0.783226065,1,0.962118426,0.02380785,1,0.754385965,0.256074766,0.515555556,0
309,29.8596,74.8,0.456,36857.425,156,8.215,8.38,8.295,8.475,7.32,539571,0,143.12,223.648,1,31,581,45600,1,0.005469941,0.346041056,0.672839506,0.589001724,0.819773429,0.781948168,0.78928247,0.797672337,0.793041927,0.257142857,0.920498095,0,0.657962486,0.01235197,0,0.49122807,0.463551402,0.395555556,1
310,26.988,74.8,0.456,33174.46,150.2,8.3,8.545,8.36,8.59,8.32,491345,1,202.12,223.248,3,51,568,40600,0,0.003856136,0.346041056,0.672839506,0.461965894,0.760041195,0.797140304,0.819255223,0.809310654,0.813559322,0.614285714,0.784601208,1,0.929201912,0.01213234,0.666666667,0.842105263,0.439252336,0.34,0
311,72.7096,74.8,0.456,27625.015,111.3,8.685,8.86,8.685,8.735,7.32,447032,0,146.44,222.576,1,27,562,32200,0,0.029551124,0.346041056,0.672839506,0.270549914,0.359423275,0.865951743,0.876475931,0.867502238,0.839429081,0.257142857,0.659730833,0,0.673225451,0.011763362,0,0.421052632,0.428037383,0.246666667,0
312,35.8082,74.8,0.456,34007.71,126.3,8.555,8.83,8.615,8.725,7.32,501252,1,164.84,303.536,1,46,558,44200,0,0.008812983,0.346041056,0.672839506,0.490707032,0.513903193,0.842716711,0.87102634,0.854968666,0.83764496,0.257142857,0.812518316,1,0.757815373,0.056216397,0,0.754385965,0.420560748,0.38,0
313,25.2338,74.8,0.456,33457.765,163.9,8.5,8.665,8.425,8.745,7.32,475124,1,125.76,263.104,3,26,535,38800,0,0.002870297,0.346041056,0.672839506,0.471737881,0.901132853,0.832886506,0.841053588,0.82094897,0.841213202,0.257142857,0.738891769,1,0.578153733,0.034016235,0.666666667,0.403508772,0.377570093,0.32,0
314,25.3876,74.8,0.456,34807.63,156.3,8.31,8.51,8.295,8.36,8.32,474736,1,176.64,283.456,3,33,543,43200,1,0.002956731,0.346041056,0.672839506,0.518298525,0.822863028,0.798927614,0.812897366,0.797672337,0.772524532,0.614285714,0.737798417,1,0.812063259,0.04519099,0.666666667,0.526315789,0.392523364,0.368888889,1
315,27.384,74.8,0.456,36479.685,160.8,8.04,8.345,8.1,8.305,7.32,483058,1,191.52,263.808,2,56,544,47600,1,0.004078684,0.346041056,0.672839506,0.575972409,0.869207003,0.750670241,0.782924614,0.762757386,0.762711864,0.257142857,0.761249126,1,0.880470761,0.034402783,0.333333333,0.929824561,0.394392523,0.417777778,1
316,25.0712,74.8,0.456,31691.275,151.2,7.99,8.1,7.945,8.075,7.32,482381,0,134.48,242.592,1,58,559,32400,0,0.002778918,0.346041056,0.672839506,0.410806668,0.770339856,0.741733691,0.738419619,0.735004476,0.721677074,0.257142857,0.759341396,0,0.618242001,0.022753628,0,0.964912281,0.422429907,0.248888889,0
317,26.3654,74.8,0.456,32852.27,156.7,7.9,8.09,7.96,8.055,7.32,387823,0,145.12,242.848,1,43,520,35600,1,0.003506243,0.346041056,0.672839506,0.450852654,0.826982492,0.7256479,0.736603088,0.737690242,0.718108831,0.257142857,0.492884758,0,0.667157043,0.022894191,0,0.701754386,0.34953271,0.284444444,1
318,24.9044,74.8,0.456,32119.01,145.2,7.935,8.03,7.83,8.135,8.32,401740,0,195.92,243.168,1,50,471,39600,1,0.002685178,0.346041056,0.672839506,0.425560452,0.708547889,0.731903485,0.725703906,0.714413608,0.732381802,0.614285714,0.532101716,0,0.900698786,0.023069895,0,0.824561404,0.257943925,0.328888889,1
319,28.0404,74.8,0.456,35452.01,140.7,8.1,8.325,8.21,8.3,8.32,478332,0,111.24,203.696,3,53,515,46200,0,0.004447573,0.346041056,0.672839506,0.540525005,0.662203913,0.761394102,0.779291553,0.782452999,0.761819804,0.614285714,0.747931649,0,0.51140125,0.001396844,0.666666667,0.877192982,0.340186916,0.402222222,0
320,29.5094,74.8,0.456,33957.715,132.3,7.965,8.07,7.88,8.08,7.32,471282,0,206.4,243.36,4,36,542,42000,1,0.005273133,0.346041056,0.672839506,0.488982564,0.57569516,0.737265416,0.732970027,0.723366159,0.722569135,0.257142857,0.728065331,0,0.948878264,0.023175317,1,0.578947368,0.390654206,0.355555556,1
321,23.352,69.76,0.507,35696.43,125.8,7.63,7.84,7.615,7.83,8.08,510893,1,135.52,263.808,1,48,554,47600,0,0.001812748,0.253665689,0.777777778,0.548955739,0.508753862,0.677390527,0.691189827,0.675917637,0.677966102,0.528571429,0.839685859,1,0.62302317,0.034402783,0,0.789473684,0.413084112,0.417777778,0
322,23.6318,69.76,0.507,35418.68,127.8,7.575,7.81,7.595,7.94,8.08,484440,1,155.24,283.696,2,40,470,46200,0,0.001969993,0.253665689,0.777777778,0.539375359,0.529351184,0.667560322,0.685740236,0.672336616,0.697591436,0.528571429,0.765143488,1,0.713681501,0.045322768,0.333333333,0.649122807,0.256074766,0.402222222,0
323,27.0228,69.76,0.507,33557.755,123.4,7.535,7.785,7.565,7.67,8.08,491464,0,178.16,263.264,3,40,457,40800,0,0.003875694,0.253665689,0.777777778,0.475186817,0.484037075,0.660411081,0.68119891,0.666965085,0.649420161,0.528571429,0.78493654,0,0.819051122,0.034104087,0.666666667,0.649122807,0.231775701,0.342222222,0
324,25.6784,69.76,0.507,31707.94,147.8,7.545,7.7,7.55,7.765,8.08,446743,1,131.4,302.96,3,25,501,37000,1,0.003120157,0.253665689,0.777777778,0.411381491,0.735324408,0.662198391,0.665758401,0.66427932,0.666369313,0.528571429,0.658916454,1,0.604082383,0.05590013,0.666666667,0.385964912,0.314018692,0.3,1
325,26.8218,69.76,0.507,35635.325,113.6,7.5,7.75,7.49,7.82,7.08,528887,0,172,304,1,52,474,50000,1,0.003762734,0.253665689,0.777777778,0.546848055,0.383110196,0.654155496,0.674841054,0.653536258,0.67618198,0.171428571,0.890391465,0,0.790731887,0.056471167,0,0.859649123,0.263551402,0.444444444,1
